EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,OverTime,JobSatisfaction,WorkLifeBalance,PerformanceRating,DistanceFromHome,TrainingTimesLastYear,EnvironmentSatisfaction,ManagerRating,PromotionLast2Years,SalaryHikePercent,AbsenteeismDays,Attrition
101448,47,Male,Sales,Sales Representative,89660,9.4,5.8,Yes,2,2,3,2,1,3,3,1,19.3,6,Yes
101449,32,Male,R&D,Research Scientist,77634,2.4,0.0,No,2,4,4,10,3,2,5,0,11.6,4,No
101450,30,Female,HR,HR Generalist,50368,2.7,2.7,No,3,2,4,12,1,2,3,0,16.8,2,No
101451,32,Female,HR,Recruiter,70829,3.5,1.3,No,2,2,3,6,1,3,4,0,18.2,4,No
101452,39,Female,Operations,Operations Analyst,79432,6.1,5.2,No,3,3,5,6,3,3,2,1,15.3,4,No
101453,34,Male,Customer Support,Customer Success Manager,84714,4.7,1.5,Yes,4,1,3,8,4,1,5,0,9.7,2,Yes
101454,31,Male,Sales,Sales Representative,66184,1.0,0.0,No,3,3,3,16,2,3,3,0,10.5,3,No
101455,47,Female,R&D,Software Engineer,90855,4.0,2.2,No,1,4,3,9,1,2,4,0,11.9,5,No
101456,34,Male,R&D,Product Engineer,88546,4.2,2.8,No,3,3,3,18,0,3,4,0,13.1,4,No
101457,53,Female,R&D,Lab Technician,106195,9.6,9.4,Yes,2,2,3,15,1,4,3,0,11.9,7,No
101458,35,Male,HR,HR Business Partner,73887,3.2,0.0,No,3,3,3,7,3,4,4,0,10.5,3,No
101459,49,Female,Operations,Operations Analyst,72034,5.7,5.3,No,3,1,3,3,2,3,4,0,18.8,4,Yes
101460,37,Male,Operations,Operations Analyst,113518,19.2,13.8,No,3,2,2,7,1,3,3,0,11.3,1,No
101461,42,Female,Sales,Sales Representative,77093,8.5,5.8,No,3,3,2,11,3,3,3,0,9.8,2,No
101462,29,Female,R&D,Data Scientist,87159,1.8,0.9,Yes,2,1,4,8,1,4,3,0,16.9,8,Yes
101463,27,Male,Finance,Finance Manager,112711,6.6,5.8,No,3,3,3,12,3,4,3,0,15.0,2,No
101464,38,Female,R&D,Research Scientist,92153,5.4,5.2,Yes,1,3,2,13,2,3,5,0,16.9,1,No
101465,43,Male,Sales,Sales Executive,61301,3.1,1.5,Yes,3,2,3,11,1,3,4,0,18.7,2,Yes
101466,35,Female,R&D,Research Scientist,92187,6.7,6.5,No,4,2,3,7,2,2,3,0,13.2,7,Yes
101467,24,Female,R&D,Research Scientist,94637,1.8,0.0,No,3,2,2,11,3,2,4,0,11.0,1,No
101468,23,Male,Sales,Account Manager,90146,2.4,0.5,No,4,4,4,28,4,4,2,0,7.3,4,No
101469,23,Male,IT,IT Support,78646,3.6,2.1,Yes,2,3,3,4,2,4,3,0,8.7,2,Yes
101470,20,Female,R&D,Research Scientist,84437,3.0,1.3,Yes,3,2,3,11,2,3,4,0,12.7,0,Yes
101471,35,Male,Finance,Finance Manager,124227,6.2,4.2,No,4,2,3,22,1,4,4,0,7.9,5,No
101472,44,Female,HR,HR Business Partner,63219,3.9,2.8,No,3,3,3,4,2,4,4,0,6.5,6,No
101473,34,Female,Operations,Operations Analyst,59950,2.7,1.4,Yes,4,2,4,14,4,3,5,0,14.2,2,Yes
101474,18,Female,Sales,Sales Representative,80922,8.4,2.6,No,2,3,4,15,1,2,4,0,16.7,3,No
101475,33,Male,Sales,Sales Representative,75245,6.1,2.6,Yes,1,2,3,4,0,4,3,0,11.1,6,Yes
101476,33,Female,R&D,Software Engineer,82237,1.2,0.0,No,2,3,3,12,6,4,3,0,15.1,7,No
101477,52,Female,R&D,Research Scientist,85290,1.2,0.3,Yes,3,2,3,7,3,4,4,0,14.2,4,No
101478,23,Male,R&D,Research Scientist,76367,2.8,2.7,No,3,2,3,8,6,4,3,0,16.0,3,No
101479,31,Male,Operations,Supply Chain Specialist,51484,1.3,0.0,No,3,4,3,7,5,2,5,0,19.6,4,No
101480,48,Male,R&D,Software Engineer,93059,7.6,5.9,No,2,4,3,17,0,2,3,0,21.1,4,No
101481,38,Male,Sales,Sales Executive,65237,2.5,1.3,No,1,3,3,8,3,1,4,0,14.6,7,No
101482,39,Female,R&D,Research Scientist,83943,5.7,4.3,No,4,3,3,6,0,4,4,0,10.4,3,No
101483,35,Male,Operations,Operations Manager,85715,6.6,6.2,No,3,3,4,6,2,4,3,0,14.2,4,No
101484,37,Female,Operations,Operations Analyst,63538,0.7,0.1,Yes,3,3,3,7,2,3,3,1,20.0,1,No
101485,41,Male,IT,Security Analyst,71216,2.6,0.0,No,2,4,3,5,1,2,3,0,8.9,1,No
101486,28,Male,HR,Recruiter,51336,3.4,3.3,No,4,4,4,6,3,3,4,0,19.1,3,No
101487,42,Male,IT,IT Support,84350,4.9,1.8,Yes,4,2,3,9,3,3,3,0,11.4,1,Yes
101488,23,Female,IT,IT Support,87884,7.3,2.7,Yes,1,2,3,10,3,4,3,0,12.8,6,No
101489,37,Female,R&D,Research Scientist,137724,15.2,12.9,No,4,4,3,16,3,3,4,0,9.2,4,No
101490,36,Male,HR,HR Generalist,92640,11.2,9.0,No,3,3,3,9,2,4,4,0,7.4,1,No
101491,29,Female,Operations,Operations Analyst,77755,3.9,3.3,Yes,2,1,4,6,1,3,4,0,13.0,6,Yes
101492,34,Male,R&D,Software Engineer,86005,3.8,3.1,No,3,3,3,5,1,4,4,0,16.6,1,No
101493,29,Male,Finance,Financial Analyst,98222,10.5,9.5,No,2,4,3,10,2,4,5,1,12.0,5,No
101494,26,Male,HR,Recruiter,64411,4.0,3.7,Yes,2,1,4,8,4,2,4,0,19.6,6,Yes
101495,32,Female,HR,Recruiter,74049,2.6,2.0,No,4,2,3,8,1,4,3,0,10.0,7,Yes
101496,25,Female,Sales,Sales Representative,83370,7.7,6.1,No,3,3,4,9,4,4,4,0,10.3,3,No
101497,37,Female,IT,Security Analyst,70602,5.0,4.1,No,4,2,3,11,0,4,3,0,12.9,1,Yes
101498,25,Male,Operations,Operations Analyst,52283,1.1,0.0,No,3,2,3,9,3,3,3,0,14.4,5,No
101499,40,Male,Sales,Account Manager,73502,3.2,0.0,Yes,3,2,4,7,4,4,2,0,14.7,3,No
101500,25,Female,R&D,Product Engineer,88021,1.4,0.0,No,1,3,3,5,2,2,3,0,12.5,6,No
